stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
9775,OVERBROOK LN @ DAIRY ASHFORD RD,,29.738658,-95.605323,,
9776,METRO BLVD @ BELLAIRE BLVD,,29.704429,-95.627586,,
9777,METRO BLVD @ BELLAIRE BLVD,,29.704385,-95.627381,,
9778,BELLAIRE BLVD @ WILCREST DR,,29.703777,-95.571587,,
9779,BELLAIRE BLVD @ TURTLEWOOD DR,,29.703834,-95.56768,,
9780,BELLAIRE BLVD @ TURTLEWOOD DR,,29.704083,-95.562821,,
9781,BELLAIRE BLVD @ RODGERDALE RD,BELLAIRE BLVD & ROGERDALE RD,29.704214,-95.560447,,
9782,BELLAIRE BLVD @ ROGERDALE RD,,29.704518,-95.559958,,
9783,BELLAIRE BLVD @ ROGERDALE RD,,29.704353,-95.562935,,
9784,BELLAIRE BLVD @ TURTLEWOOD DR,,29.704114,-95.567452,,
9785,BELLAIRE BLVD @ WILCREST DR,,29.704066,-95.570526,,
9786,BELLAIRE BLVD @ BOONE RD,,29.70398,-95.57515,,
9787,BELLAIRE BLVD @ BOONE RD,,29.703955,-95.579193,,
9788,BELLAIRE BLVD @ BELLE PARK DR,,29.703911,-95.582298,,
9789,BELLAIRE BLVD @ KIRKWOOD DR,,29.703848,-95.587631,,
9790,BELLAIRE BLVD @ JETTY LN,,29.703792,-95.592422,,
9791,BELLAIRE BLVD @ COOK RD,,29.703752,-95.595947,,
9792,BELLAIRE BLVD @ COOK RD,,29.703699,-95.600151,,
9793,BELLAIRE BLVD @ DAIRY ASHFORD RD,,29.703641,-95.604248,,
9794,COOK RD @ 5TH ST,,29.714105,-95.596482,,
9795,COOK RD @ HIGH STAR DR,,29.71096,-95.59639,,
9797,COOK RD @ BELLAIRE BLVD,,29.70381,-95.59627,,
9798,COOK RD @ SHARPVIEW DR,,29.699996,-95.596217,,
9799,COOK RD @ SANDSTONE ST,,29.69726,-95.5961,,
9800,COOK RD @ CORONA LN,,29.694873,-95.596104,,
9801,COOK RD @ WINDJAMMER LN,,29.69223,-95.596053,,
9802,COOK RD @ WHITE CAP LN,,29.690217,-95.595985,,
9803,COOK RD @ NEWBROOK DR,,29.68457,-95.59594,,
9804,COOK RD @ BROOKGLADE CIR,,29.679933,-95.595872,,
9805,BISSONNET ST @ DAIRY VIEW LN,,29.677217,-95.59932,,
9806,DAIRY VIEW LN @ BISSONNET ST,,29.67753,-95.59937,,
9807,DAIRY VIEW LN @ BROOKGLADE CIR,,29.67973,-95.599808,,
9808,BROOKGLADE CIR @ MAGNOLIA VIEW LN,,29.680119,-95.598253,,
9809,BROOKGLADE CIR @ COOK RD,,29.679627,-95.595972,,
9810,DAIRY VIEW LN @ BISSONNET ST,,29.677974,-95.599503,,
9811,COOK RD @ ALPHA LN,,29.684266,-95.595729,,
9813,COOK RD @ BEECHNUT ST,,29.688839,-95.595787,,
9814,COOK RD @ WHITE CAP LN,,29.690428,-95.595825,,
9815,COOK RD @ WINDJAMMER LN,,29.691992,-95.59586,,
9816,COOK RD @ CORONA LN,,29.694451,-95.595909,,
9818,COOK RD @ SHARPVIEW DR,,29.699777,-95.596002,,
9819,COOK RD @ BELLAIRE BLVD,,29.703191,-95.596062,,
9820,COOK RD @ HIGH STAR DR,,29.71071,-95.59623,,
9821,COOK RD @ ALIEF CLODINE RD,,29.71449,-95.596268,,
9822,BEECHNUT ST @ BEECH COVE LN,,29.688721,-95.592095,,
9823,BEECHNUT ST @ KIRKWOOD DR,,29.688777,-95.587936,,
9824,BEECHNUT ST @ REGENTVIEW DR,,29.688761,-95.584839,,
9825,BEECHNUT ST @ BANEWAY DR,,29.688738,-95.581688,,
9826,BEECHNUT ST @ LEAWOOD BLVD,,29.688124,-95.578117,,
9827,BEECHNUT ST @ BOONE RD,,29.687922,-95.57505,,
9828,BEECHNUT ST @ WILCREST DR,,29.688204,-95.570516,,
9829,BEECHNUT ST @ MAPLECREST DR,,29.688785,-95.56768,,
9830,BEECHNUT ST @ CINNAMON LN,,29.689067,-95.565804,,
9831,BEECHNUT ST @ SOUTH COURSE DR,,29.689508,-95.560165,,
9832,BEECHNUT ST @ SAM HOUSTON PKWY,,29.689469,-95.558658,,
9833,DAIRY ASHFORD RD @ ASHFORD PKWY,,29.76105,-95.60611,,
9834,DAIRY ASHFORD RD @ CAROLCREST DR,,29.76657,-95.60609,,
9835,DAIRY ASHFORD RD @ BROADGREEN DR,,29.76813,-95.60613,,
9836,MEMORIAL DR @ CLEAR SPRING DR,,29.77003,-95.59625,,
9837,MEMORIAL DR @ YORKCHESTER DR,,29.7732,-95.58315,,
9838,MEMORIAL DR @ WESTLAKE PARK BLVD,,29.779686,-95.628006,,
9839,UPLAND DR @ OLD KATY RD,,29.78752,-95.576523,,
9840,UPLAND DR @ OLD KATY RD,,29.79033,-95.576545,,
9841,UPLAND DR @ TIMBERLINE RD,,29.796881,-95.576601,,
9842,WILCREST DR @ LASSO LN,,29.7831,-95.575798,,
9843,WILCREST DR @ BARRYKNOLL LN,,29.77793,-95.575751,,
9844,BISSONNET ST @ WILCREST DR,,29.674136,-95.570992,,
9845,RICHMOND AVE @ WESTCENTER DR,,29.727619,-95.553658,,
9846,RICHMOND AVE @ UNITY DR,,29.731559,-95.498078,,
9847,POST OAK RD @ AWTY SCHOOL LN,,29.787183,-95.45681,,
9848,POST OAK RD @ AWTY SCHOOL LN,,29.789398,-95.456848,,
9849,WESTVIEW DR @ WOODVINE DR,,29.7947,-95.48177,,
9850,WESTVIEW DR @ BRIDLE SPUR LN,,29.79502,-95.48943,,
9851,WESTVIEW DR @ PECH RD,,29.79491,-95.49532,,
9852,PECH RD @ WESTVIEW DR,,29.797273,-95.495453,,
9853,PECH RD @ WATERBURY DR,,29.800459,-95.49547,,
9854,KATY FWY @ BLALOCK RD,,29.785047,-95.52105,,
9855,LONG POINT RD @ RIDGECREST DR,,29.80307,-95.49361,,
9857,POST OAK RD @ AWTY SCHOOL LN,,29.78754,-95.457009,,
9858,43RD ST @ COSTA RICA RD,,29.8326,-95.46969,,
9859,ANTOINE DR @ VIKING DR,,29.83465,-95.47276,,
9860,43RD ST @ ANTOINE DR,,29.83312,-95.472597,,
9861,ANTOINE DR @ VICTORY DR,,29.866685,-95.472702,,
9862,ANTOINE DR @ MAPLE HILL DR,,29.868424,-95.472896,,
9863,ANTOINE DR @ LONG CREEK LN,,29.873119,-95.473725,,
9864,ANTOINE DR @ LONG CREEK LN,,29.8764,-95.47366,,
9866,ANTOINE DR @ GULF BANK RD,,29.884112,-95.473785,,
9867,ANTOINE DR @ BRIDGE FOREST DR,,29.88666,-95.47415,,
9868,ANTOINE DR @ WINDSOR FOREST DR,,29.88917,-95.4762,,
9869,ANTOINE DR @ MAYWOOD FOREST DR,,29.89098,-95.47863,,
9870,ANTOINE DR @ MOUNT HOUSTON RD,,29.89335,-95.47987,,
9871,ANTOINE DR @ FAIRVIEW FOREST DR,,29.89582,-95.47998,,
9872,ANTOINE DR @ BREEN DR,,29.89949,-95.48029,,
9873,ANTOINE DR @ CHIPPEWA BLVD,,29.90529,-95.48011,,
9874,ANTOINE DR @ ROMONA BLVD,,29.908522,-95.480057,,
9875,ANTOINE DR @ SH 249 HWY,,29.910777,-95.479919,,
9877,ANTOINE DR @ CHIPPEWA BLVD,,29.90565,-95.48038,,
9878,ANTOINE DR @ BREEN DR,,29.89991,-95.48055,,
9879,ANTOINE DR @ FAIRVIEW FOREST DR,,29.89617,-95.48022,,
9880,ANTOINE DR @ MOUNT HOUSTON RD,,29.893878,-95.480205,,
9881,ANTOINE DR @ MAYWOOD FOREST DR,,29.89128,-95.47919,,
9882,ANTOINE DR @ WINDSOR FOREST DR,,29.8892,-95.47662,,
9883,ANTOINE DR @ BRIDGE FOREST DR,,29.88683,-95.47449,,
9884,ANTOINE DR @ GULF BANK RD,,29.88467,-95.47404,,
9885,ANTOINE DR @ ARNCLIFFE DR,,29.880865,-95.473961,,
9886,ANTOINE DR @ ARNCLIFFE DR,,29.87661,-95.47388,,
9887,ANTOINE DR @ LONG CREEK LN,,29.873671,-95.474074,,
9888,ANTOINE DR @ DEEP FOREST DR,,29.86876,-95.47321,,
9889,ANTOINE DR @ VICTORY DR,,29.867032,-95.472939,,
9890,ANTOINE DR @ LITTLE YORK RD,,29.86345,-95.473565,,
9891,VICTORY DR @ VOGEL RD,,29.86964,-95.46475,,
9892,VICTORY DR @ ATHLONE DR,,29.87034,-95.46258,,
9893,VICTORY DR @ TC JESTER BLVD,,29.87054,-95.45951,,
9894,TC JESTER BLVD @ CHERRY FOREST DR,,29.86943,-95.45911,,
9895,TC JESTER BLVD @ HOLDER FOREST DR,,29.86717,-95.45911,,
9896,TC JESTER BLVD @ HOLDER FOREST DR,,29.865697,-95.459113,,
9897,TC JESTER BLVD @ LITTLE YORK RD,,29.864577,-95.459015,,
9898,LITTLE YORK RD @ STUEBNER AIRLINE R,LITTLE YORK RD & STUEBNER AIRLINE RD,29.87,-95.4095,,
9899,VICTORY DR @ LITTLE YORK RD,,29.869836,-95.410984,,
9900,LITTLE YORK RD @ GREEN MEADOW LN,,29.86784,-95.41656,,
9901,LITTLE YORK RD @ DE PRIEST DR,,29.866966,-95.419121,,
9902,LITTLE YORK RD @ ALBA RD,,29.86595,-95.42178,,
9903,LITTLE YORK RD @ KNOX ST,,29.86542,-95.42325,,
9904,LITTLE YORK RD @ GREEN MEADOW LN,,29.8647,-95.42525,,
9905,LITTLE YORK RD @ MONTGOMERY RD,,29.86375,-95.42799,,
9906,LITTLE YORK RD @ SMILAX ST,,29.863596,-95.432671,,
9907,LITTLE YORK RD @ SEALEY ST,,29.863576,-95.436577,,
9908,LITTLE YORK RD @ CATHCART DR,,29.863542,-95.439636,,
9909,LITTLE YORK RD @ GREENHURST ST,,29.863546,-95.441544,,
9910,LITTLE YORK RD @ EZZARD CHARLES LN,,29.863551,-95.444748,,
9911,LITTLE YORK RD @ CARVER RD,,29.863511,-95.446266,,
9913,LITTLE YORK RD @ DU BOISE RD,,29.86322,-95.45149,,
9914,LITTLE YORK RD @ INWOOD PARK DR,,29.8635,-95.45549,,
9915,LITTLE YORK RD @ TC JESTER BLVD,,29.863536,-95.45855,,
9921,SH 249 HWY @ SMILING WOOD LN,,29.91593,-95.48726,,
9922,SH 249 HWY @ ROSSLYN RD,,29.920749,-95.494827,,
9923,SH 249 HWY @ OLD BAMMEL N HOUSTON R,SH 249 HWY & OLD BAMMEL N HOUSTON RD,29.92288,-95.49765,,
9924,OLD BAMMEL N HOUSTON RD @ SETON LAK,OLD BAMMEL N HOUSTON RD & SETON LAKE DR,29.924315,-95.497886,,
9925,OLD BAMMEL N HOUSTON RD @ SH 249 HW,OLD BAMMEL N HOUSTON RD & SH 249 HWY,29.92705,-95.49782,,
9926,SH 249 HWY @ HOUSTON ROSSLYN RD,,29.919309,-95.493295,,
9927,SH 249 HWY @ SMILING WOOD LN,,29.91596,-95.48787,,
9929,SH 249 HWY @ ROMONA BLVD,,29.90897,-95.47673,,
9930,SH 249 HWY @ MOSIELEE ST,,29.90709,-95.47375,,
9931,MONTGOMERY RD @ KILLOUGH ST,,29.90398,-95.46973,,
9932,MONTGOMERY RD @ BREEN DR,,29.89895,-95.46502,,
9933,MONTGOMERY RD @ JORENT DR,,29.89061,-95.45681,,
9934,MONTGOMERY RD @ MC CRAREY DR,,29.887683,-95.453728,,
9935,MONTGOMERY RD @ STALLINGS DR,,29.885969,-95.452049,,
9936,MONTGOMERY RD @ GARDEN CITY DR,,29.883606,-95.449778,,
9937,MONTGOMERY RD @ DEWALT ST,,29.882415,-95.448591,,
9938,MONTGOMERY RD @ ELLINGTON ST,,29.88134,-95.44752,,
9939,MONTGOMERY RD @ FERGUSON WAY,,29.87824,-95.44447,,
9940,MONTGOMERY RD @ FERGUSON WAY,,29.8763,-95.44256,,
9941,MONTGOMERY RD @ ESTHER DR,,29.87452,-95.44077,,
9942,MONTGOMERY RD @ PHILLIPS ST,,29.87233,-95.43842,,
9943,MONTGOMERY RD @ VICTORY DR,,29.871012,-95.437031,,
9944,MONTGOMERY RD @ VIRGIL ST,,29.86868,-95.4345,,
9945,MONTGOMERY RD @ DOLLY WRIGHT ST,,29.86741,-95.43291,,
9946,MONTGOMERY RD @ WHEATLEY ST,,29.864778,-95.429718,,
9947,MONTGOMERY RD @ LITTLE YORK RD,,29.863744,-95.428505,,
9948,MONTGOMERY RD @ TUSKEGEE ST,,29.861626,-95.426033,,
9949,MONTGOMERY RD @ BURLESON ST,,29.859788,-95.423889,,
9950,MONTGOMERY RD @ WILBURFORCE ST,,29.858029,-95.42185,,
9951,SAM HOUSTON PKWY @ MEMORIAL DR,,29.77325,-95.56236,,
9952,SAM HOUSTON PKWY @ KIMBERLEY LN,,29.775774,-95.562406,,
9953,SAM HOUSTON PKWY @ QUEENSBURY LN,,29.779074,-95.562482,,
9955,KATY FWY @ TOWN AND COUNTRY WAY,,29.783866,-95.559319,,
9956,KATY FWY @ FROSTWOOD DR,,29.783848,-95.545456,,
9957,KINGSRIDE LN @ FROSTWOOD DR,,29.779162,-95.54702,,
9958,FROSTWOOD DR @ KINGSRIDE LN,,29.781944,-95.547691,,
9959,FROSTWOOD DR @ KATY FWY,,29.783784,-95.547653,,
9960,KATY FWY @ GESSNER RD,,29.783822,-95.541443,,
9961,BARRYKNOLL LN @ DOLPHIN CT,,29.778744,-95.532291,,
9962,BARRYKNOLL LN @ MEMORIAL CITY WAY,,29.77864,-95.53567,,
9963,BARRYKNOLL LN @ BETTINA CT,,29.77862,-95.53912,,
9964,BARRYKNOLL LN @ PLANTATION RD,,29.77834,-95.5416,,
9965,KATY FWY @ MEMORIAL CITY WAY,,29.783791,-95.536313,,
9967,BUNKER HILL RD @ GAYLORD DR,,29.78247,-95.53184,,
9968,KATY FWY @ BUNKER HILL RD,KATY FWY & BALL CHASE,29.783784,-95.530568,,
9969,KATY FWY @ BALL CHASE,,29.783728,-95.525375,,
9970,KATY FWY @ ECHO LN,,29.783711,-95.521973,,
9971,KATY FWY @ PINEY POINT RD,,29.783712,-95.517773,,
9973,KATY FWY @ SILBER RD,,29.783635,-95.466253,,
9974,KATY FWY @ BUCKINGHAM DR,,29.783618,-95.463956,,
9975,KATY FWY @ MEMORIAL WOODS DR,,29.783474,-95.461172,,
9976,POST OAK RD @ KATY FWY,,29.779931,-95.456796,,
9977,POST OAK RD @ OAKFORD DR,,29.777982,-95.456779,,
9979,POST OAK RD @ MEMORIAL DR,,29.774013,-95.456722,,
9980,MEMORIAL DR @ POST OAK LN,,29.77339,-95.45741,,
9981,MEMORIAL DR @ PINEHAVEN DR,,29.77338,-95.4594,,
9982,MEMORIAL DR @ CARNARVON DR,,29.77426,-95.46128,,
9983,MEMORIAL DR @ CHATSWORTH DR,,29.77657,-95.46179,,
9984,MEMORIAL DR @ HOLY ROOD LN,,29.77816,-95.46323,,
9985,MEMORIAL DR @ BUCKINGHAM DR,,29.77934,-95.46586,,
9986,MEMORIAL DR @ SILBER RD,,29.779498,-95.467735,,
9987,MEMORIAL DR @ FRIAR TUCK LN,,29.779295,-95.471512,,
9988,MEMORIAL DR @ ANTOINE DR,,29.77907,-95.4751,,
9989,MEMORIAL DR @ INTERNATIONAL BLVD,,29.77891,-95.47747,,
9990,MEMORIAL DR @ SADDLEBROOK LN,,29.77866,-95.48035,,
9991,MEMORIAL DR @ CHIMNEY ROCK RD,,29.77764,-95.48359,,
9992,MEMORIAL DR @ LONGWOODS LN,,29.77752,-95.48548,,
9993,MEMORIAL DR @ LINDENWOOD DR,,29.77746,-95.48743,,
9994,MEMORIAL DR @ CREEKSIDE DR,,29.77463,-95.49057,,
9995,MEMORIAL DR @ TIMBERWILDE DR,,29.772692,-95.492295,,
9996,MEMORIAL DR @ THAMER LN,,29.77092,-95.49466,,
9997,MEMORIAL DR @ HUNTERS GROVE LN,,29.76985,-95.49665,,
9998,MEMORIAL DR @ SADDLEWOOD LN,,29.76752,-95.4985,,
9999,MEMORIAL DR @ SADDLE CREEK DR,,29.76615,-95.4997,,
10010,MANGUM RD @ 18TH ST,,29.801149,-95.458519,,
10011,18TH ST @ MANGUM RD,,29.801383,-95.455712,,
10012,18TH ST @ NORTHWEST FREEWAY,,29.801396,-95.452963,,
10015,MANGUM RD @ 20TH ST,,29.803812,-95.458618,,
10016,MANGUM RD @ DACOMA ST,,29.806552,-95.458702,,
10018,DACOMA ST @ NORTHWEST FREEWAY,,29.806822,-95.456528,,
10019,DACOMA ST @ NORTHWEST FREEWAY,,29.807336,-95.456108,,
10020,MANGUM RD @ DACOMA ST,,29.80582,-95.45893,,
10021,MANGUM RD @ 20TH ST,,29.804245,-95.458878,,
10022,MANGUM RD @ 18TH ST,,29.801831,-95.458801,,
10023,43RD ST @ NORTHWEST FREEWAY,,29.83334,-95.48509,,
10024,43RD ST @ LOCKFIELD ST,,29.8332,-95.48718,,
10025,43RD ST @ LANG RD,,29.83315,-95.48873,,
10026,43RD ST @ BINGLE RD,,29.83332,-95.49057,,
10027,43RD ST @ SOUTHERLAND RD,,29.83447,-95.49349,,
10028,43RD ST @ NORTHFIELD LN,,29.8356,-95.49861,,
10029,43RD ST @ LANGFIELD RD,,29.83539,-95.50109,,
10030,43RD ST @ HEMPSTEAD RD,,29.83382,-95.50465,,
10031,HOLLISTER RD @ CLAY RD,,29.83176,-95.509402,,
10032,PITNER RD @ HOLLISTER RD,,29.82927,-95.50897,,
10033,PITNER RD @ HOLLISTER RD,,29.8293,-95.50588,,
10034,PITNER RD @ ROMA ST,,29.829312,-95.502299,,
10035,PITNER RD @ SOWDEN RD,,29.82962,-95.50014,,
10036,BINGLE RD @ LIMESTONE ST,,29.826491,-95.492866,,
10037,BINGLE RD @ UNDERHILL ST,,29.827656,-95.49182,,
10038,BINGLE RD @ FELDSPAR,,29.82906,-95.49122,,
10039,BINGLE RD @ LODGE ST,,29.83066,-95.49111,,
10040,BINGLE RD @ 43RD ST,,29.83307,-95.4908,,
10041,43RD ST @ LANG RD,,29.83292,-95.48904,,
10042,43RD ST @ LOCKFIELD ST,,29.832945,-95.487498,,
10043,43RD ST @ NORTHWEST FREEWAY,,29.83302,-95.48439,,
10044,PACKARD ST @ TIDWELL RD,,29.85059,-95.524783,,
10045,TIDWELL RD @ FAIRBANKS N HOUSTON RD,,29.850793,-95.521325,,
10046,TIDWELL RD @ RAYWOOD BLVD,,29.85078,-95.518784,,
10047,TIDWELL RD @ GUHN RD,,29.850807,-95.513374,,
10048,TIDWELL RD @ DOW RD,,29.850829,-95.511885,,
10049,TIDWELL RD @ DOW RD,,29.851105,-95.511478,,
10050,TIDWELL RD @ GUHN RD,,29.851041,-95.515249,,
10051,TIDWELL RD @ RAYWOOD BLVD,,29.850995,-95.518914,,
10052,TIDWELL RD @ RAYWOOD BLVD,,29.85103,-95.521108,,
10060,GESSNER RD @ BAMBOO RD,,29.848301,-95.54526,,
10061,GESSNER RD @ TANGIERS RD,,29.846398,-95.545257,,
10063,GESSNER RD @ GENARD RD,,29.841166,-95.545212,,
10072,GESSNER RD @ CLAY RD,,29.832429,-95.545474,,
10073,BEECHNUT ST @ CORPORATE DR,,29.689993,-95.551659,,
10074,BEECHNUT ST @ COLONY DR,,29.690407,-95.548386,,
10075,BEECHNUT ST @ PELLA DR,,29.690453,-95.545799,,
10076,BEECHNUT ST @ JORINE DR,,29.690485,-95.543227,,
10077,BEECHNUT ST @ JORINE DR,,29.690517,-95.540489,,
10078,BEECHNUT ST @ LA ROCHE LN,,29.690545,-95.537842,,
10079,BEECHNUT ST @ GESSNER RD,,29.690965,-95.535439,,
10080,BEECHNUT ST @ TANGLEWILDE AVE,,29.692178,-95.532362,,
10081,BEECHNUT ST @ MARY BATES BLVD,,29.692468,-95.530403,,
10082,BEECHNUT ST @ SOUTHWEST FREEWAY,,29.692231,-95.528175,,
10083,GESSNER RD @ SOUTHWEST FREEWAY,,29.689123,-95.532274,,
10084,GESSNER RD @ BEECHNUT ST,,29.690866,-95.534714,,
10085,GESSNER RD @ TRIOLA LN,,29.69642,-95.537636,,
10086,GESSNER RD @ STROUD DR,,29.698819,-95.537789,,
10087,GESSNER RD @ NEFF ST,,29.701249,-95.537811,,
10088,GESSNER RD @ BELLAIRE BLVD,,29.704604,-95.537857,,
10089,GESSNER RD @ CLAREWOOD DR,,29.708819,-95.538704,,
10090,GESSNER RD @ CLAREWOOD DR,,29.711134,-95.538768,,
10091,GESSNER RD @ TOWN PARK DR,,29.712967,-95.538795,,
10092,GESSNER RD @ HARWIN DR,,29.71712,-95.538834,,
10093,GESSNER RD @ WESTPARK DR,,29.721742,-95.538925,,
10094,GESSNER RD @ PAGEWOOD LN,,29.725074,-95.538948,,
10095,GESSNER RD @ RICHMOND AVE,,29.72745,-95.538994,,
10096,GESSNER RD @ MEADOWLAND DR,,29.729415,-95.539024,,
10097,GESSNER RD @ MEADOWGLEN LN,,29.732242,-95.539085,,
10098,GESSNER RD @ HIGHMEADOW DR,,29.73383,-95.539131,,
10099,GESSNER RD @ WESTHEIMER RD,,29.736384,-95.538818,,
10100,FONDREN RD @ DAFFODIL,,29.728031,-95.520744,,
10101,FONDREN RD @ PAGEWOOD LN,,29.725669,-95.520702,,
10102,FONDREN RD @ LIPAN RD,,29.723907,-95.520668,,
10103,FONDREN RD @ WESTPARK DR,,29.722161,-95.520592,,
10104,FONDREN RD @ GLENMONT DR,,29.719806,-95.520157,,
10105,FONDREN RD @ HARWIN DR,,29.718059,-95.520138,,
10106,FONDREN RD @ PRESTWOOD DR,,29.716354,-95.520104,,
10107,FONDREN RD @ GULFTON DR,,29.714765,-95.520249,,
10108,FONDREN RD @ DASHWOOD DR,,29.707524,-95.521438,,
10109,FONDREN RD @ BELLAIRE BLVD,,29.705972,-95.521431,,
10110,FONDREN RD @ BELLAIRE BLVD,,29.704738,-95.521402,,
10111,FONDREN RD @ CROTON RD,,29.702477,-95.520432,,
10112,FONDREN RD @ SOUTHWEST FREEWAY,,29.700614,-95.518402,,
10113,FONDREN RD @ SOUTHWEST FREEWAY,,29.701135,-95.518562,,
10114,FONDREN RD @ CROTON RD,,29.702485,-95.520111,,
10115,FONDREN RD @ BELLAIRE BLVD,,29.704792,-95.521146,,
10116,FONDREN RD @ BELLAIRE BLVD,,29.705972,-95.521162,,
10117,FONDREN RD @ DASHWOOD DR,,29.707181,-95.521164,,
10118,FONDREN RD @ CLAREWOOD DR,,29.709144,-95.521194,,
10119,CLAREWOOD DR @ MARINETTE DR,,29.709645,-95.51815,,
10120,CLAREWOOD DR @ REIMS RD,,29.709674,-95.515869,,
10121,BONHOMME RD @ CLAREWOOD DR,,29.7101,-95.513512,,
10122,BONHOMME RD @ BELLERIVE DR,,29.712362,-95.513535,,
10123,BELLERIVE DR @ REIMS RD,,29.713104,-95.515526,,
10124,BELLERIVE DR @ MARINETTE DR,,29.713069,-95.517975,,
10125,BELLERIVE DR @ FONDREN RD,,29.713125,-95.520561,,
10126,BELLERIVE DR @ FONDREN RD,,29.712945,-95.520294,,
10127,BELLERIVE DR @ MARINETTE DR,,29.712949,-95.518219,,
10128,BELLERIVE DR @ REIMS RD,,29.712976,-95.515877,,
10129,BELLERIVE DR @ REIMS RD,,29.712983,-95.515304,,
10130,BELLERIVE DR @ BONHOMME RD,,29.712994,-95.513741,,
10131,BONHOMME RD @ CLAREWOOD DR,,29.709941,-95.513649,,
10132,CLAREWOOD DR @ REIMS RD,,29.709808,-95.515133,,
10133,CLAREWOOD DR @ MARINETTE DR,,29.70977,-95.517853,,
10134,CLAREWOOD DR @ FONDREN RD,,29.709682,-95.520393,,
10135,HEMPSTEAD RD @ MC ALLISTER RD,,29.80395,-95.46336,,
10136,HEMPSTEAD RD @ DACOMA ST,,29.806323,-95.4664,,
10137,HEMPSTEAD RD @ FAIRWAY PARK DR,,29.80855,-95.46963,,
10138,HEMPSTEAD RD @ ANTOINE DR,,29.81171,-95.47397,,
10139,HAMMERLY BLVD @ ANTOINE DR,,29.81129,-95.475212,,
10140,HAMMERLY BLVD @ HARLAND DR,,29.81095,-95.47641,,
10141,HAMMERLY BLVD @ WOODVINE DR,,29.81089,-95.47851,,
10142,HAMMERLY BLVD @ JACQUELYN DR,,29.81069,-95.48065,,
10143,HAMMERLY BLVD @ JOHANNA DR,,29.81068,-95.48273,,
10144,HAMMERLY BLVD @ WIRT RD,,29.81066,-95.48477,,
10145,HAMMERLY BLVD @ SPENWICK DR,,29.81077,-95.48921,,
10146,HAMMERLY BLVD @ RIDGECREST DR,,29.810905,-95.492499,,
10147,HAMMERLY BLVD @ RIDGEMORE DR,,29.811132,-95.494242,,
10148,HAMMERLY BLVD @ MARNEL RD,,29.811062,-95.498117,,
10149,HAMMERLY BLVD @ BINGLE RD,,29.811015,-95.500656,,
10150,HAMMERLY BLVD @ OJEMAN RD,,29.811034,-95.503266,,
10151,HAMMERLY BLVD @ HOLLISTER RD,,29.81113,-95.50649,,
10152,HAMMERLY BLVD @ HOLLISTER RD,,29.81115,-95.51002,,
10153,HAMMERLY BLVD @ LAVERNE ST,,29.811089,-95.512367,,
10154,HAMMERLY BLVD @ PEPPERMILL RD,,29.81056,-95.51653,,
10155,HAMMERLY BLVD @ HOSKINS DR,,29.8099,-95.52267,,
10156,HAMMERLY BLVD @ CAMPBELL RD,,29.80987,-95.52599,,
10157,HAMMERLY BLVD @ ELMVIEW DR,,29.80932,-95.52873,,
10158,HAMMERLY BLVD @ CRESTDALE DR,,29.80929,-95.53072,,
10159,HAMMERLY BLVD @ PARANA DR,,29.80941,-95.53271,,
10160,HAMMERLY BLVD @ ELMGATE DR,,29.8102,-95.53479,,
10161,HAMMERLY BLVD @ EAGLE ROCK DR,,29.81121,-95.53616,,
10162,HAMMERLY BLVD @ ROSEFIELD DR,,29.81217,-95.5377,,
10163,HAMMERLY BLVD @ TEAGUE RD,,29.81279,-95.54109,,
10164,HAMMERLY BLVD @ TEAGUE RD,,29.81278,-95.54337,,
10165,HAMMERLY BLVD @ GESSNER RD,,29.812773,-95.54501,,
10166,HAMMERLY BLVD @ GESSNER RD,,29.81276,-95.54721,,
10167,HAMMERLY BLVD @ GESSNER RD,,29.81277,-95.54937,,
10168,HAMMERLY BLVD @ TRIWAY LN,,29.81277,-95.55075,,
10169,HAMMERLY BLVD @ TRIWAY LN,,29.81276,-95.55307,,
10170,KEMPWOOD DR @ BINGLE RD,,29.818083,-95.495883,,
10171,KEMPWOOD DR @ SPENWICK DR,,29.81731,-95.48939,,
10172,KEMPWOOD DR @ WIRT RD,,29.816888,-95.485665,,
10173,KEMPWOOD DR @ TODD ST,,29.81781,-95.48366,,
10174,HEMPSTEAD RD @ WIRTCREST LN,,29.81564,-95.47972,,
10175,HEMPSTEAD RD @ MITCHELLDALE ST,,29.81326,-95.47643,,
10176,HEMPSTEAD RD @ MITCHELLDALE ST,,29.81484,-95.47821,,
10177,HEMPSTEAD RD @ GARDENDALE DR,,29.81741,-95.48182,,
10178,ANTOINE DR @ GARDENDALE DR,,29.81732,-95.47382,,
10179,ANTOINE DR @ CENTRALCREST ST,,29.815905,-95.473798,,
10180,ANTOINE DR @ MITCHELLDALE ST,,29.81317,-95.4736,,
10181,ANTOINE DR @ CENTRALCREST ST,,29.816473,-95.473549,,
10182,ANTOINE DR @ 34TH ST,,29.819094,-95.473617,,
10183,34TH ST @ ANTOINE DR,,29.819249,-95.472832,,
10184,34TH ST @ NORTHWEST FREEWAY,,29.819269,-95.470238,,
10185,34TH ST @ NORTHWEST FREEWAY,,29.819534,-95.47036,,
10186,34TH ST @ ANTOINE DR,,29.819452,-95.473503,,
10187,ANTOINE DR @ NORTHWEST FREEWAY,,29.82303,-95.4734,,
10188,ANTOINE DR @ MILWEE ST,,29.822817,-95.473796,,
